"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"JOSH.ANDERSON","2014-2015","CBJ","R",6,80.69,0,1,1,0,0.74,0,1.4,1.04,74,71,3,51.03,2.75,3,4,-1,42.86,-7.14,2.11,2.99,-0.88,41.37,-7.87,1,1,0,19,14.13,0.53,0.39,0,97.62,47.73,22.82,30.26,48.59,29.47,50.85
"JOSH.ANDERSON","2015-2016","CBJ","R",12,128.38,1,3,4,1,1.87,0.47,2.13,1,97,124,-27,43.89,-2.24,5,6,-1,45.45,-5.53,5.11,6.66,-1.55,43.42,-8.13,1,1,0,22,10.28,1.29,0.6,9.09,100.52,37.8,18.14,28.27,47.45,27.95,49.31
"JOSH.ANDERSON","2016-2017","CBJ","R",78,937.55,17,11,28,24,1.79,1.54,26.64,1.7,782,908,-126,46.27,-3.68,43,31,12,58.11,1.06,37.88,41.33,-3.45,47.82,-2.23,36,29,-7,193,12.35,13.13,0.84,14.29,103.4,46.14,20.46,29.09,50.69,29.21,50.61
"JOSH.ARCHIBALD","2015-2016","PIT","R",1,5.03,0,0,0,0,0,0,-0.25,-2.98,1,7,-6,12.5,-46.2,0,0,0,NA,NA,0,0.07,-0.07,0,-55.42,0,0,0,1,11.93,0,0,NA,NA,50,8.89,27.32,50.57,27.77,48.83
"JOSH.ARCHIBALD","2016-2017","PIT","R",10,108.65,3,0,3,3,1.66,1.66,2.52,1.39,89,115,-26,43.63,-4.66,6,3,3,66.67,12.5,5,5.37,-0.37,48.22,1.58,2,2,0,24,13.25,1.67,0.92,27.27,107.68,49.23,18.23,27.39,47.26,28.87,50.6
"JOSH.BAILEY","2013-2014","NYI","C",77,1219.78,8,30,38,29,1.87,1.43,38.14,1.88,1233,974,259,55.87,7.76,56,56,0,50,6.48,63.51,45.88,17.63,58.06,10.36,9,8,-1,197,9.69,11.47,0.56,8.16,97.85,49.6,26.03,30.79,52.8,30.94,47.24
"JOSH.BAILEY","2014-2015","NYI","C",70,1174.65,15,25,40,29,2.04,1.48,46.61,2.38,1315,1061,254,55.35,3.24,64,53,11,54.7,3.77,70.79,52.66,18.13,57.34,2.62,6,11,5,261,13.33,15.23,0.78,10.71,99.48,66.9,27.68,32.25,56.77,30.56,47.44
"JOSH.BAILEY","2015-2016","NYI","C",81,1283.78,12,20,32,23,1.5,1.07,28.13,1.31,1198,1164,34,50.72,1.95,52,55,-3,48.6,-4.31,60.79,57.35,3.44,51.46,1.05,11,10,-1,190,8.88,14.99,0.7,11.43,99.68,52.72,26.23,31.41,52.52,30.44,48.51
"JOSH.BAILEY","2016-2017","NYI","C",82,1506.47,13,43,56,43,2.23,1.71,56.69,2.26,1631,1329,302,55.1,10.64,92,69,23,57.14,10.22,91.17,66.29,24.88,57.9,11.58,6,11,5,304,12.11,19.54,0.78,7.51,100.58,68.5,30.38,35.38,52.84,31.8,46.24
"JOSH.GORGES","2013-2014","MTL","D",66,1402,1,13,14,9,0.6,0.39,11.98,0.51,1038,1509,-471,40.75,-9.33,44,56,-12,44,-9.43,46.21,64.8,-18.59,41.63,-12.36,7,6,-1,106,4.54,1.84,0.08,2.86,100.6,33.82,35.04,29.7,44.13,32.83,55.78
"JOSH.GORGES","2014-2015","BUF","D",46,1028.73,0,5,5,1,0.29,0.06,-12.53,-0.73,579,1219,-640,32.2,-7.42,20,71,-51,21.98,-12.31,26.77,57.92,-31.15,31.61,-11.59,8,5,-3,63,3.67,1.49,0.09,0,94.5,29.55,37,30.32,38.62,32.36,54.74
"JOSH.GORGES","2015-2016","BUF","D",77,1575.82,2,8,10,4,0.38,0.15,3.73,0.14,1170,1676,-506,41.11,-10.94,46,75,-29,38.02,-14.76,49.29,68.47,-19.18,41.86,-11.56,29,11,-18,139,5.29,2.43,0.09,3.51,98.78,34.35,33.92,31.06,44.76,32.54,54.93
"JOSH.GORGES","2016-2017","BUF","D",66,1218.18,1,4,5,3,0.25,0.15,1.14,0.06,872,1354,-482,39.17,-11.1,30,51,-21,37.04,-12.35,37.08,58.73,-21.65,38.7,-10.77,20,10,-10,80,3.94,1.62,0.08,2.5,98.98,34.37,30.81,30.54,43.26,32.46,55.96
"JOSH.JOORIS","2014-2015","CGY","R",60,869.52,12,12,24,18,1.66,1.24,21.39,1.48,750,831,-81,47.44,-1.21,42,39,3,51.85,0.11,33.48,34.06,-0.58,49.57,-2.55,8,12,4,163,11.25,10.22,0.71,13.48,101.12,50.09,24.08,31.8,44.44,30.59,51.28
"JOSH.JOORIS","2015-2016","CGY","R",59,725.01,4,8,12,7,0.99,0.58,10.97,0.91,568,748,-180,43.16,-6.86,21,31,-10,40.38,-8.16,26.08,32.69,-6.61,44.38,-6.05,18,10,-8,129,10.68,7.34,0.61,5,98.35,37.55,20.65,29.83,44.64,30.9,54.39
"JOSH.JOORIS","2016-2017","ARI/NYR","R",54,658.57,4,8,12,7,1.09,0.64,7.73,0.7,472,776,-304,37.82,-8.9,19,36,-17,34.55,-13.93,18.42,34.6,-16.18,34.74,-11.49,8,12,4,118,10.75,3.93,0.36,5.41,98.18,32.94,20.53,29.27,42.5,30.73,54.71
"JOSH.LEIVO","2013-2014","TOR","L",7,69.01,1,1,2,2,1.74,1.74,1.04,0.9,44,58,-14,43.14,3.04,2,2,0,50,-5.88,1.67,1.94,-0.27,46.26,8.26,0,1,1,6,5.22,0.35,0.3,25,100.31,54.05,16.94,29.21,43.66,29.74,49.24
"JOSH.LEIVO","2014-2015","TOR","L",9,68.88,1,0,1,1,0.87,0.87,1.43,1.25,68,60,8,53.12,5.54,3,4,-1,42.86,-9.97,3.14,3.4,-0.26,48.01,3.02,2,1,-1,16,13.94,1.06,0.92,10,95.89,59.57,13.08,27.39,47.4,27.4,47.83
"JOSH.LEIVO","2015-2016","TOR","L",12,147.8,5,0,5,5,2.03,2.03,5.83,2.37,166,106,60,61.03,7.63,8,6,2,57.14,14.01,6.65,4.34,2.31,60.51,11.76,3,0,-3,38,15.43,2.24,0.91,25,100.69,69.07,20.65,32.23,60.74,29.53,41.95
"JOSH.LEIVO","2016-2017","TOR","L",13,163.47,2,8,10,8,3.67,2.94,11.28,4.14,188,122,66,60.65,10.93,11,6,5,64.71,20.48,12.21,5.9,6.31,67.42,21.15,2,4,2,47,17.25,3.65,1.34,7.41,100.83,55.45,21.22,31.84,55.55,29.82,44.41
"JOSH.MANSON","2014-2015","ANA","D",28,516.15,0,3,3,1,0.35,0.12,7.43,0.86,478,465,13,50.69,2.14,16,20,-4,44.44,-8.6,20.61,23.89,-3.28,46.31,-7.49,13,2,-11,54,6.28,1.01,0.12,0,98.56,47.08,30.03,27.69,48.07,30.64,53.81
"JOSH.MANSON","2015-2016","ANA","D",71,1333.56,5,8,13,8,0.58,0.36,32.01,1.44,1163,1120,43,50.94,-1.89,47,44,3,51.65,-3.05,51.37,50.94,0.43,50.21,-6.83,23,20,-3,169,7.6,6.06,0.27,5.68,99.62,44.18,31.44,28.76,48.05,31.59,54.3
"JOSH.MANSON","2016-2017","ANA","D",82,1527.32,5,12,17,9,0.67,0.35,29.35,1.15,1298,1435,-137,47.49,-2.74,63,63,0,50,-5.19,64.79,70.19,-5.4,48,-4.74,32,20,-12,181,7.11,5.39,0.21,5.68,100.41,39.82,31.14,29.71,45.48,31.84,55.1
"JOSH.MORRISSEY","2016-2017","WPG","D",82,1597.07,6,13,19,14,0.71,0.53,28.23,1.06,1417,1436,-19,49.67,1.28,80,84,-4,48.78,-1.06,65.12,67.04,-1.92,49.27,-1.74,20,9,-11,216,8.11,3.99,0.15,6.06,99.8,47.57,32.66,31.31,48.62,30.53,50.88
"JOSHUA.HO-SANG","2016-2017","NYI","C",21,345.58,4,6,10,9,1.74,1.56,10.38,1.8,375,280,95,57.25,12.01,20,13,7,60.61,13.55,18.17,16.37,1.8,52.61,6.18,6,6,0,44,7.64,2.27,0.39,18.18,102.48,67.6,27.27,32.47,53.48,30,44.96
"JOSHUA.MORRISSEY","2015-2016","WPG","D",1,15.9,0,0,0,0,0,0,0.02,0.08,9,12,-3,42.86,-10.31,0,0,0,NA,NA,0.16,1.12,-0.96,12.5,-44.78,0,0,0,1,3.77,0.01,0.04,0,100,80,26.5,28.49,52.03,28.81,50.16
"J.T..BROWN","2013-2014","T.B","R",63,821.13,4,15,19,14,1.39,1.02,25.76,1.88,757,767,-10,49.67,0.02,27,39,-12,40.91,-15,33.3,35.59,-2.29,48.34,-1.46,3,7,4,187,13.66,9.11,0.67,3.54,96.96,47.81,21.79,29.48,49.15,30.56,51.1
"J.T..BROWN","2014-2015","T.B","R",52,551.55,3,6,9,6,0.98,0.65,11.59,1.26,413,503,-90,45.09,-6.42,16,22,-6,42.11,-20.56,16.56,21.75,-5.19,43.23,-10.95,13,10,-3,124,13.49,5.64,0.61,4.05,99.21,36.97,17.76,28.22,47.8,29.92,53.35
"J.T..BROWN","2015-2016","T.B","R",78,1042.17,8,14,22,18,1.27,1.04,33.77,1.94,880,999,-119,46.83,-5.18,39,32,7,54.93,1.97,34.72,41.52,-6.8,45.54,-6.17,18,22,4,238,13.7,11.31,0.65,5.71,102.19,44.48,22.58,29.56,47.4,31.18,54.23
"J.T..BROWN","2016-2017","T.B","R",64,663.73,3,3,6,4,0.54,0.36,6.08,0.55,517,635,-118,44.88,-7.66,12,27,-15,30.77,-25.05,20.42,23.45,-3.03,46.55,-6.13,21,17,-4,116,10.49,5.94,0.54,4.48,96.34,32.51,17.65,28.05,47.42,29.88,53.29
"J.T..COMPHER","2016-2017","COL","L",20,302.28,3,2,5,4,0.99,0.79,5.61,1.11,252,259,-7,49.32,-2.16,12,11,1,52.17,18.47,10.9,10.62,0.28,50.65,4.32,1,5,4,58,11.51,3.12,0.62,10,101.88,46.6,25.19,32.27,52.93,30.13,47.29
"JT.COMPHER","2016-2017","COL","L",1,11.22,0,0,0,0,0,0,0.11,0.59,13,3,10,81.25,35.8,0,1,-1,0,-50,0.46,0.16,0.3,74.19,39.93,1,0,-1,1,5.35,0,0,NA,50,50,19.21,31.11,53.02,29.06,46.55
"J.T..MILLER","2013-2014","NYR","L",30,343.6,3,3,6,3,1.05,0.52,8.22,1.44,357,289,68,55.26,2.67,11,12,-1,47.83,-6.48,15.12,14.84,0.28,50.47,-1.42,8,8,0,79,13.8,3.66,0.64,6.52,98.01,61.62,19.24,29.65,54.09,29.24,46.87
"J.T..MILLER","2014-2015","NYR","L",58,736.59,10,13,23,18,1.87,1.47,26.92,2.19,751,661,90,53.19,3.22,39,29,10,57.35,0.87,35.34,29.85,5.49,54.21,3.78,8,13,5,155,12.63,10.4,0.85,10.87,101.15,55.35,21.27,30.5,52.08,29.27,47.79
"J.T..MILLER","2015-2016","NYR","L",82,1232.85,22,21,43,34,2.09,1.65,42.46,2.07,1192,1069,123,52.72,6.85,60,44,16,57.69,7.69,54.54,48.1,6.44,53.14,6.5,16,16,0,253,12.31,13.06,0.64,16.3,101.46,61.86,25,31.47,51.64,29.84,47.05
"J.T..MILLER","2016-2017","NYR","L",82,1342.05,22,34,56,43,2.5,1.92,41.82,1.87,1178,1372,-194,46.2,-3.94,74,63,11,54.01,0.12,64.71,72.79,-8.08,47.06,-5.5,9,10,1,233,10.42,17.35,0.78,16.67,103.26,43.68,27.15,31.28,49.79,31.56,50.51
"JUJHAR.KHAIRA","2015-2016","EDM","L",15,155.33,0,2,2,2,0.77,0.77,0.89,0.34,135,157,-22,46.23,3.73,5,7,-2,41.67,-10.42,5.27,5.45,-0.18,49.16,5.8,5,2,-3,30,11.59,1.1,0.42,0,98.71,31.65,17.54,28.76,48.95,28.71,50.38
"JUJHAR.KHAIRA","2016-2017","EDM","L",10,92.57,1,0,1,1,0.65,0.65,2,1.3,76,71,5,51.7,-0.27,2,1,1,66.67,12.5,3.54,2.49,1.05,58.71,3.26,1,0,-1,18,11.67,1.07,0.69,10,101.31,35.09,15.77,26.77,47.37,28.28,47.94
"JULIAN.MELCHIORI","2013-2014","WPG","D",1,8.68,0,0,0,0,0,0,-0.25,-1.73,2,5,-3,28.57,-31.82,0,1,-1,0,-66.67,0.02,0.4,-0.38,4.76,-65.67,0,0,0,0,0,0,0,NA,NA,40,14.48,26.03,50.59,25.25,46.79
"JULIAN.MELCHIORI","2015-2016","WPG","D",11,149.55,0,0,0,0,0,0,0.55,0.22,111,144,-33,43.53,-6.2,5,5,0,50,-9.09,4.15,6.61,-2.46,38.57,-16.05,0,2,2,21,8.43,0.29,0.12,0,100.58,55.42,22.86,24.7,50.95,28.02,50.41
"JULIAN.MELCHIORI","2016-2017","WPG","D",18,330.6,0,2,2,1,0.36,0.18,2.08,0.38,252,323,-71,43.83,-5.46,11,12,-1,47.83,-5.05,11.66,13.51,-1.85,46.32,-7.1,4,1,-3,33,5.99,0.49,0.09,0,100.59,40.72,30.79,30.35,48.36,30.12,52.22
"JULIEN.BROUILLETTE","2013-2014","WSH","D",10,155.51,1,1,2,2,0.77,0.77,0.05,0.02,108,161,-53,40.15,-5.67,8,5,3,61.54,2.16,4.53,7.05,-2.52,39.12,-12.09,0,1,1,16,6.17,0.27,0.1,25,109.64,43.94,25.46,26.4,46.03,28.74,52.22
"JULIEN.BROUILLETTE","2014-2015","WPG","D",1,9.55,0,0,0,0,0,0,-0.35,-2.2,2,10,-8,16.67,-29.25,0,0,0,NA,NA,0.15,0.3,-0.15,33.33,-3.1,0,0,0,0,0,0,0,NA,100,0,16.06,25,51.83,27.79,50.41
"JULIUS.HONKA","2016-2017","DAL","D",16,269.9,1,4,5,5,1.11,1.11,8.25,1.83,290,209,81,58.12,9.53,12,15,-3,44.44,-1.46,13,11.43,1.57,53.21,3.98,2,2,0,61,13.56,1.3,0.29,2.94,94.13,58.43,27.85,29.06,53.68,29.35,46.67
"JUSSI.JOKINEN","2013-2014","PIT","L",81,1271.77,21,36,57,43,2.69,2.03,64.26,3.03,1395,913,482,60.44,15.12,84,48,36,63.64,13.13,62.62,38.89,23.73,61.69,14.16,11,13,2,297,14.01,12.9,0.61,12.21,101,63.91,25.9,34.36,54.37,30.8,45.3
"JUSSI.JOKINEN","2014-2015","FLA","L",81,1355.79,8,36,44,27,1.95,1.19,41.75,1.85,1232,1169,63,51.31,1.18,60,58,2,50.85,2.8,56.59,50.85,5.74,52.67,3.09,17,14,-3,217,9.6,10.38,0.46,5.97,99.65,52.47,27.27,32.71,52.99,32.44,49.77
"JUSSI.JOKINEN","2015-2016","FLA","L",81,1481.58,18,42,60,42,2.43,1.7,63.73,2.58,1365,1243,122,52.34,4.79,85,63,22,57.43,6.34,75.39,61.95,13.44,54.89,5.41,16,14,-2,248,10.04,16.03,0.65,11.76,101.76,50.17,30.14,34.38,49.41,33.68,50.68
"JUSSI.JOKINEN","2016-2017","FLA","L",69,1201.33,11,17,28,22,1.4,1.1,32.96,1.65,1263,977,286,56.38,6.78,49,56,-7,46.67,-0.32,56.28,51.66,4.62,52.14,4.49,18,16,-2,199,9.94,10.29,0.51,9.32,97.62,52.53,28.6,33.44,53.89,32.03,48.77
"JUSTIN.ABDELKADER","2013-2014","DET","L",70,1069.88,10,18,28,22,1.57,1.23,34.68,1.94,942,885,57,51.56,1.16,45,40,5,52.94,2.76,42.37,36.81,5.56,53.51,3.35,14,20,6,223,12.51,13.6,0.76,6.8,100.8,54.88,25.27,31.74,52.51,30.54,50.03
"JUSTIN.ABDELKADER","2014-2015","DET","L",71,1271.6,23,20,43,38,2.03,1.79,53.96,2.55,1259,851,408,59.67,9.84,80,50,30,61.54,14.29,72.02,42.28,29.74,63.01,16.15,33,35,2,237,11.18,20.16,0.95,14.94,101.2,67.65,29.33,35.38,56.42,32.06,46.66
"JUSTIN.ABDELKADER","2015-2016","DET","L",82,1511.72,19,22,41,36,1.63,1.43,39.93,1.58,1406,1240,166,53.14,2.64,73,68,5,51.77,4.29,75.35,68.71,6.64,52.3,3.49,48,42,-6,239,9.49,20.86,0.83,12.26,99.99,61.48,30.46,36.27,55.43,33.24,48.27
"JUSTIN.ABDELKADER","2016-2017","DET","L",64,1066.15,7,13,20,16,1.13,0.9,16.38,0.92,938,933,5,50.13,3.04,37,47,-10,44.05,-1.44,50.47,48.09,2.38,51.21,5.88,22,35,13,160,9,12.88,0.72,6.73,98.17,52.86,27.64,33.47,52.45,31.79,48.66
"JUSTIN.BAILEY","2015-2016","BUF","R",8,92.82,0,0,0,0,0,0,1.06,0.69,85,92,-7,48.02,0.79,2,4,-2,33.33,-16.67,4.13,2.82,1.31,59.42,11.47,1,1,0,28,18.1,1.94,1.25,0,91.81,52.94,19.48,30.69,48.59,29.16,49.57
"JUSTIN.BAILEY","2016-2017","BUF","R",32,340.23,2,2,4,3,0.71,0.53,2.89,0.51,283,371,-88,43.27,-3.62,11,11,0,50,1.75,10.16,14.86,-4.7,40.61,-6.64,2,9,7,75,13.23,2.5,0.44,5.56,101.93,42.93,18.01,30.71,47.74,29.13,49.91
"JUSTIN.BRAUN","2013-2014","S.J","D",82,1719.27,4,13,17,9,0.59,0.31,39.71,1.39,1670,1615,55,50.84,-5.34,69,68,1,50.36,-7.22,83.87,70.27,13.6,54.41,-6.85,10,9,-1,267,9.32,5.29,0.18,3.33,99.25,39.9,34.37,29.06,51.72,32.13,52.48
"JUSTIN.BRAUN","2014-2015","S.J","D",70,1472.25,1,20,21,8,0.86,0.33,27.63,1.13,1303,1502,-199,46.45,-8.61,60,69,-9,46.51,-5.77,60.3,70.4,-10.1,46.14,-10.43,20,16,-4,211,8.6,3.87,0.16,1.06,99.67,38.38,34.77,29.2,49.8,Inf,53.33
"JUSTIN.BRAUN","2015-2016","S.J","D",80,1644.75,4,19,23,15,0.84,0.55,34.26,1.25,1341,1513,-172,46.99,-6.88,65,73,-8,47.1,-10.96,66.74,62.62,4.12,51.59,-4.72,18,7,-11,244,8.9,5.82,0.21,3.51,99.42,37.94,34.06,28.63,48.78,31.73,53.17
"JUSTIN.BRAUN","2016-2017","S.J","D",80,1605.27,4,9,13,8,0.49,0.3,14.75,0.55,1204,1670,-466,41.89,-13.48,50,70,-20,41.67,-16.58,55.28,68.76,-13.48,44.57,-11.62,13,3,-10,232,8.67,3.46,0.13,4.35,99.26,35.84,33.56,28.37,50.58,32.41,54.66
"JUSTIN.DOWLING","2016-2017","DAL","C",9,94.23,0,2,2,1,1.27,0.64,2.29,1.46,84,71,13,54.19,9.62,3,2,1,60,11.06,4.09,3.91,0.18,51.12,-1.71,2,0,-2,21,13.37,1.24,0.79,0,102.17,31.25,17.67,27.56,49.49,28.17,49.18
"JUSTIN.FALK","2013-2014","NYR","D",21,250.57,0,1,1,0,0.24,0,-0.89,-0.21,188,247,-59,43.22,-11.67,3,9,-6,25,-24.37,6.05,9.51,-3.46,38.88,-13.79,7,3,-4,24,5.75,0.31,0.07,0,96.14,57.89,20.03,26.64,50.18,29.25,51.85
"JUSTIN.FALK","2014-2015","CBJ/MIN","D",18,194.4,1,1,2,1,0.62,0.31,1,0.31,155,203,-48,43.3,-9.68,7,15,-8,31.82,-14.43,6.72,9.01,-2.29,42.72,-12.03,4,3,-1,31,9.57,0.62,0.19,5.56,93.3,52.24,18,26.21,46.64,29.36,52.41
"JUSTIN.FALK","2015-2016","CBJ","D",24,341.42,0,4,4,4,0.7,0.7,3.76,0.66,291,371,-80,43.96,-2.55,16,15,1,51.61,1.61,16.66,14.6,2.06,53.29,6.49,6,8,2,44,7.73,0.55,0.1,0,101.88,40.85,23.92,26.67,45.3,29.01,52.54
"JUSTIN.FALK","2016-2017","BUF","D",52,712.3,0,7,7,2,0.59,0.17,7.72,0.65,610,666,-56,47.81,1.59,19,28,-9,40.43,-7.98,23.86,29.48,-5.62,44.73,-3.72,13,3,-10,86,7.24,1.39,0.12,0,98.1,48.56,23.16,27.34,45.49,29.27,51.93
"JUSTIN.FAULK","2013-2014","CAR","D",76,1779.3,5,23,28,13,0.94,0.44,36.4,1.23,1792,1728,64,50.91,-0.82,90,107,-17,45.69,-2.27,81.28,101.64,-20.36,44.43,-7.83,17,8,-9,337,11.36,7.22,0.24,3.29,98.89,50.27,38.69,31.26,50.83,32.83,51.44
